run_id,harvest_id,facility_location_id,run_date,output_volume_kg
1360,1318,7176,2024-02-21,250.62
1361,1320,7177,2025-08-22,4245.9
1362,1321,7178,2024-08-11,4375.79
1363,1322,7177,2026-01-10,2577.19
1364,1323,7179,2026-05-09,1603.09
1365,1324,7177,2025-08-28,6626.01
1366,1325,7176,2025-07-19,6968.6
1367,1326,7177,2024-08-03,6658.79
1368,1326,7179,2025-10-15,4426.75
1369,1327,7178,2024-05-11,4885.06
1370,1328,7179,2024-06-08,1945.85
1371,1329,7178,2024-11-25,2157.56
1372,1330,7179,2024-10-25,4585.48
1373,1332,7177,2024-11-30,373.89
1374,1332,7176,2025-12-11,4378.45
1375,1333,7178,2026-04-03,5383.33
1376,1334,7178,2024-05-09,6313.15
1377,1334,7176,2025-11-18,2266.2
1378,1335,7178,2024-02-05,6697.35
1379,1336,7179,2025-03-29,1386.04
1380,1337,7179,2025-08-06,5414.44
1381,1337,7179,2026-06-20,3331.93
1382,1338,7179,2025-01-09,4612.49
1383,1338,7179,2024-10-14,2572.15
1384,1339,7178,2024-04-05,7356.89
1385,1340,7179,2025-04-21,5861.74
1386,1341,7178,2024-08-31,4227.04
1387,1342,7176,2025-02-04,3665.24
1388,1343,7177,2025-06-09,1100.48
1389,1344,7177,2025-08-12,2603.87
1390,1345,7176,2024-12-07,409.1
1391,1346,7176,2026-06-29,3299.77
1392,1347,7176,2024-09-04,599.32
1393,1347,7176,2026-04-20,709.93
1394,1348,7177,2026-05-06,2565.12
1395,1349,7179,2026-01-31,4247.82
1396,1351,7176,2025-06-20,4633.93
1397,1352,7179,2025-08-31,3852.68
1398,1353,7177,2024-11-01,7318.89
1399,1353,7176,2024-02-05,6325.57
1400,1354,7176,2026-04-13,4801.53
1401,1355,7177,2026-02-25,597.03
1402,1355,7177,2026-04-19,5725.05
1403,1356,7178,2025-10-15,5749.27
1404,1357,7179,2024-10-23,6834.41
1405,1358,7177,2024-01-28,4767.98
1406,1359,7179,2024-06-05,4976.95
1407,1360,7177,2025-02-11,6343.8
1408,1360,7178,2024-10-16,5165.94
1409,1361,7178,2026-04-03,421.18
1410,1362,7177,2025-09-26,4833.43
1411,1363,7179,2025-01-04,5109.22
1412,1363,7176,2024-02-25,6268.57
1413,1365,7179,2024-09-05,157.16
1414,1366,7179,2025-06-06,4680.95
1415,1366,7178,2024-12-14,4914.32
1416,1368,7177,2025-05-29,6558.12
1417,1369,7177,2025-03-07,6587.9
1418,1371,7176,2025-08-03,1488.69
1419,1374,7178,2025-10-21,1739.11
1420,1375,7176,2026-04-22,317.42
1421,1376,7178,2025-09-15,6800.06
1422,1377,7176,2025-07-15,4189.91
1423,1378,7179,2025-03-26,3331.36
1424,1379,7177,2025-02-01,5491.47
1425,1381,7179,2025-07-06,3787.23
1426,1382,7177,2026-02-17,365.47
1427,1383,7176,2026-02-11,3464.62
1428,1384,7178,2025-03-31,852.7
1429,1385,7176,2024-09-30,1482.46
1430,1386,7177,2025-03-27,4848.62
1431,1386,7177,2024-08-25,261.63
1432,1387,7177,2024-11-14,5738.78
1433,1388,7177,2024-04-27,1253.86
1434,1389,7178,2025-02-28,2432.25
1435,1390,7176,2025-10-21,4610.55
1436,1391,7179,2024-12-22,205.46
1437,1392,7176,2024-01-27,6886.89
1438,1393,7176,2025-06-22,2182.78
1439,1394,7176,2024-06-03,6425.13
1440,1395,7177,2026-01-13,801.74
1441,1397,7177,2024-06-16,6748.13
1442,1398,7176,2025-08-30,3964.11
1443,1399,7176,2025-06-18,3264.71
1444,1400,7178,2026-05-13,2625.0
1445,1401,7178,2024-09-06,2858.43
1446,1402,7177,2025-09-24,5421.87
1447,1403,7177,2025-06-16,3849.89
1448,1405,7178,2024-11-29,4608.67
1449,1409,7179,2024-11-24,480.29
1450,1410,7177,2025-10-23,7086.39
1451,1411,7176,2024-03-10,536.37
1452,1412,7176,2025-12-07,2435.72
1453,1412,7179,2024-10-14,4928.31
1454,1413,7177,2025-08-27,3842.34
1455,1415,7178,2024-10-18,6528.12
1456,1416,7178,2025-03-04,1825.32
1457,1417,7178,2024-08-05,6743.2
1458,1420,7179,2025-09-17,1160.6
1459,1421,7177,2024-08-20,4640.03
1460,1422,7177,2025-02-24,3824.12
1461,1423,7179,2024-10-15,3371.09
1462,1424,7177,2026-03-16,4888.3
1463,1425,7178,2024-01-25,2666.0
1464,1426,7177,2025-09-19,4782.83
1465,1427,7176,2024-11-01,673.37
1466,1427,7178,2026-03-06,7147.79
1467,1428,7179,2025-09-10,5116.49
1468,1429,7178,2026-01-24,1181.35
1469,1430,7178,2025-08-21,2944.1
1470,1431,7179,2025-09-08,1552.36
1471,1432,7176,2025-11-21,6679.9
1472,1433,7177,2024-10-23,4866.74
1473,1434,7178,2025-12-27,4352.74
1474,1435,7176,2024-09-03,4516.16
1475,1436,7179,2025-04-13,2122.63
1476,1438,7178,2024-12-06,848.61
1477,1439,7179,2024-04-23,1720.28
1478,1440,7176,2025-08-13,2196.41
1479,1441,7177,2024-06-05,2788.69
1480,1443,7176,2024-01-24,6462.51
1481,1443,7179,2024-01-18,2157.73
1482,1444,7178,2025-03-16,6650.01
1483,1447,7177,2026-05-16,2672.03
1484,1449,7176,2025-07-18,3648.37
1485,1449,7177,2025-02-03,6552.07
1486,1450,7177,2024-12-23,846.77
1487,1451,7179,2026-02-17,579.42
1488,1452,7178,2026-01-02,1950.1
1489,1454,7178,2026-05-28,6651.1
1490,1455,7177,2025-09-14,3217.46
1491,1456,7179,2024-02-05,1334.44
1492,1456,7176,2025-05-25,4943.1
1493,1457,7176,2024-06-04,3189.04
1494,1458,7176,2024-02-14,223.86
1495,1459,7177,2025-12-19,1569.57
1496,1460,7177,2025-02-20,3048.61
1497,1461,7178,2024-05-23,6357.4
1498,1462,7178,2024-03-06,6444.36
1499,1463,7177,2025-07-10,6538.26
1500,1464,7178,2024-04-24,1890.3
1501,1465,7177,2026-04-07,4482.38
1502,1466,7176,2026-04-17,6528.84
1503,1467,7177,2024-08-22,6285.71
1504,1467,7177,2024-11-05,5600.67
1505,1469,7176,2025-09-17,2449.24
1506,1470,7177,2024-02-29,6207.94
1507,1471,7177,2026-03-09,5273.37
1508,1472,7176,2024-03-09,4265.85
1509,1473,7178,2024-10-29,6143.32
1510,1474,7178,2024-05-21,5040.61
1511,1475,7179,2024-09-27,5944.47
1512,1476,7179,2025-05-11,6898.93
1513,1477,7177,2024-05-04,4226.8
1514,1478,7178,2025-02-01,6946.68
1515,1479,7176,2024-01-30,7073.19
1516,1480,7178,2024-03-02,3508.46
1517,1481,7178,2025-10-13,3223.69
1518,1483,7176,2026-06-16,1708.73
1519,1485,7177,2026-06-30,1208.01
1520,1485,7179,2024-03-24,2089.38
1521,1486,7179,2025-03-26,845.54
1522,1487,7178,2024-06-15,1144.27
1523,1487,7177,2025-02-25,6930.7
1524,1488,7176,2025-05-07,4328.65
1525,1489,7176,2026-01-18,1652.3
1526,1491,7176,2025-01-05,1813.39
1527,1492,7176,2025-09-18,2076.62
1528,1493,7178,2024-10-15,3035.97
1529,1493,7176,2026-04-21,2017.16
1530,1494,7177,2024-04-10,6805.95
1531,1495,7176,2025-11-04,5626.53
1532,1496,7177,2024-02-02,6060.27
1533,1497,7176,2025-12-23,4747.22
1534,1498,7179,2025-03-01,3303.42
1535,1499,7179,2026-04-04,1933.37
1536,1499,7179,2024-10-22,6258.39
1537,1500,7176,2025-08-27,3890.37
1538,1501,7179,2026-06-26,1625.93
1539,1502,7178,2024-06-19,4742.03
1540,1502,7177,2026-03-23,3078.71
1541,1503,7178,2024-07-13,6899.21
1542,1504,7176,2025-06-21,5538.13
1543,1505,7176,2026-03-01,3566.48
1544,1506,7177,2025-11-12,2466.76
1545,1507,7179,2025-08-20,3489.7
1546,1508,7176,2024-05-18,3121.59
1547,1509,7179,2024-12-05,2777.55
1548,1510,7179,2026-05-10,4395.31
1549,1511,7176,2024-04-29,3534.33
1550,1512,7179,2025-08-05,290.9
1551,1512,7179,2024-11-14,1382.68
1552,1513,7178,2024-06-08,467.94
1553,1513,7177,2026-06-24,2696.48
1554,1514,7176,2025-12-27,4086.47
1555,1515,7179,2025-06-08,4908.78
1556,1516,7178,2024-08-25,5206.16
1557,1517,7178,2025-07-10,521.96
1558,1518,7179,2025-06-20,1112.82
1559,1519,7179,2024-12-24,890.87
1560,1519,7177,2024-04-08,6426.84
1561,1520,7177,2026-03-09,3738.57
1562,1521,7176,2025-04-29,6239.78
1563,1523,7179,2026-06-12,501.02
1564,1523,7177,2025-06-20,5348.93
1565,1524,7176,2025-01-15,2843.94
1566,1525,7178,2026-01-04,5964.38
1567,1526,7178,2024-09-03,7280.01
1568,1526,7178,2026-06-15,1378.5
1569,1527,7176,2025-02-08,5939.0
1570,1527,7179,2025-02-03,633.94
1571,1528,7176,2024-06-14,1422.38
1572,1529,7177,2025-09-28,5476.67
1573,1529,7178,2024-07-28,4390.23
1574,1530,7179,2024-07-15,5687.51
1575,1531,7177,2026-03-25,1566.69
1576,1532,7179,2024-12-06,2365.77
1577,1533,7177,2026-05-31,1282.35
1578,1534,7179,2026-04-27,3349.82
1579,1535,7179,2025-05-07,1999.46
1580,1536,7178,2025-07-29,2870.71
1581,1537,7179,2024-09-27,3164.57
1582,1537,7177,2026-01-22,3772.87
1583,1538,7177,2025-01-20,1231.14
1584,1539,7176,2026-06-06,847.16
1585,1541,7177,2024-09-14,2994.7
1586,1542,7178,2026-06-05,2856.79
1587,1544,7179,2024-08-25,4800.61
1588,1545,7179,2024-03-07,1189.53
1589,1546,7179,2025-10-22,5940.89
1590,1547,7178,2026-02-08,776.83
1591,1547,7179,2025-04-04,5697.34
1592,1548,7176,2024-04-18,1778.14
1593,1549,7177,2025-02-07,7165.95
1594,1550,7176,2026-02-17,4790.03
1595,1551,7179,2024-02-19,5266.99
1596,1552,7178,2024-11-02,4616.7
1597,1552,7177,2024-09-30,2205.03
1598,1553,7178,2025-04-10,1141.53
1599,1554,7177,2025-03-02,4850.98
1600,1555,7176,2024-07-18,4958.68
1601,1558,7179,2024-02-19,5820.56
1602,1559,7176,2025-05-23,4813.08
1603,1560,7178,2024-12-04,5337.3
1604,1561,7179,2026-03-03,2389.02
1605,1562,7178,2024-03-11,5122.22
1606,1563,7179,2024-11-17,2674.77
1607,1564,7176,2024-10-06,4010.95
1608,1565,7176,2025-07-09,6031.14
1609,1566,7178,2024-03-29,7026.95
1610,1567,7176,2026-01-25,6673.88
1611,1567,7178,2024-05-11,884.91
1612,1568,7178,2026-05-22,3292.65
1613,1569,7176,2024-01-02,6629.25
1614,1570,7177,2024-04-08,6439.43
1615,1571,7177,2026-02-19,3182.82
1616,1572,7179,2025-08-19,319.17
1617,1572,7179,2026-02-01,4637.68
1618,1573,7178,2026-05-21,6028.06
1619,1574,7178,2026-03-14,5165.13
1620,1575,7178,2026-06-28,5414.65
1621,1576,7176,2024-06-02,6715.01
1622,1577,7178,2024-09-07,5844.11
1623,1578,7179,2024-03-04,225.81
1624,1579,7178,2024-09-21,675.78
1625,1580,7178,2024-04-14,3635.53
1626,1581,7176,2024-08-09,5439.62
1627,1582,7176,2026-03-19,4520.96
1628,1583,7179,2024-03-29,3550.19
1629,1584,7176,2025-04-25,1589.14
1630,1585,7179,2025-09-07,3609.45
1631,1586,7176,2025-12-22,1873.68
1632,1586,7177,2026-01-10,6496.88
1633,1587,7176,2026-06-09,6428.52
1634,1588,7176,2025-09-16,6969.19
1635,1588,7177,2024-10-13,4044.43
1636,1589,7178,2024-12-08,991.21
1637,1590,7176,2024-02-29,3458.6
1638,1591,7176,2025-05-29,5934.6
1639,1591,7179,2025-05-01,1880.63
1640,1592,7178,2025-06-23,6164.54
1641,1593,7176,2024-07-25,2615.12
1642,1593,7178,2025-09-13,4475.09
1643,1594,7179,2024-10-05,4545.19
1644,1595,7176,2024-12-30,2573.87
1645,1596,7176,2025-03-07,930.07
1646,1597,7179,2025-11-15,5780.55
1647,1597,7176,2024-07-04,5933.65
1648,1598,7178,2025-12-12,1406.3
1649,1599,7178,2025-01-22,6705.86
1650,1600,7177,2024-02-11,5032.46
1651,1601,7179,2024-11-09,1057.29
1652,1601,7179,2024-05-05,6286.03
1653,1602,7177,2024-01-10,650.92
1654,1602,7176,2025-08-08,6694.06
1655,1603,7176,2026-03-11,5751.57
1656,1603,7178,2024-02-03,1655.61
1657,1605,7178,2024-08-08,7023.81
1658,1606,7178,2026-03-04,940.85
1659,1607,7179,2025-02-23,7068.9
1660,1608,7178,2024-11-27,2107.43
1661,1609,7178,2025-11-18,5664.32
1662,1610,7177,2024-04-10,2034.7
1663,1611,7178,2026-05-21,2686.01
1664,1612,7176,2025-11-18,7456.66
1665,1615,7179,2026-06-07,7280.69
1666,1616,7176,2024-09-23,5658.14
1667,1617,7179,2025-10-25,154.85
1668,1618,7179,2026-03-12,3334.02
1669,1620,7176,2025-03-03,5608.25
1670,1620,7178,2024-07-30,4368.08
1671,1621,7179,2024-05-16,2409.73
1672,1622,7179,2026-03-12,1786.68
1673,1623,7177,2024-07-10,935.67
1674,1627,7177,2024-05-11,1066.85
1675,1628,7176,2025-03-24,4024.84
1676,1629,7179,2025-04-17,4019.75
1677,1630,7177,2024-05-15,1074.77
1678,1631,7176,2024-04-25,1545.64
1679,1632,7176,2025-09-15,4338.11
1680,1634,7177,2026-04-04,2631.11
1681,1635,7176,2025-03-18,2229.49
1682,1636,7179,2024-09-13,1318.72
1683,1638,7176,2024-09-10,3046.56
1684,1639,7176,2025-09-07,813.5
1685,1640,7179,2025-08-03,4397.33
1686,1640,7179,2025-01-22,953.58
1687,1641,7178,2025-08-25,996.99
1688,1644,7176,2026-03-18,4189.71
1689,1645,7176,2025-05-01,3647.77
1690,1645,7178,2024-08-13,3511.52
1691,1646,7177,2025-06-26,1206.92
1692,1646,7178,2025-01-31,6591.6
1693,1647,7177,2025-06-30,3621.48
1694,1648,7178,2025-04-04,1820.2
1695,1649,7176,2026-03-15,6349.48
1696,1650,7179,2025-12-04,1789.46
1697,1651,7176,2025-01-16,1815.54
1698,1652,7179,2026-03-01,1814.35
1699,1652,7176,2024-09-01,5913.6
1700,1653,7176,2026-01-12,898.68
1701,1654,7176,2026-04-01,5909.11
1702,1655,7177,2026-05-01,3139.16
1703,1656,7177,2026-02-22,7015.56
1704,1656,7177,2025-07-12,6852.86
1705,1657,7176,2024-09-23,5600.78
1706,1657,7178,2025-04-10,5618.21
1707,1658,7177,2026-02-17,3308.89
1708,1659,7176,2025-05-26,5591.6
1709,1659,7177,2024-06-20,1223.2
1710,1660,7176,2025-12-07,3853.05
1711,1661,7177,2026-04-19,5529.65
1712,1662,7177,2024-07-19,5888.22
1713,1663,7176,2025-08-11,6928.33
1714,1664,7177,2025-02-11,5809.33
1715,1665,7177,2024-10-23,336.86
1716,1666,7176,2026-03-19,4287.21
1717,1667,7179,2025-07-27,1286.74
1718,1670,7176,2024-12-14,2715.42
1719,1670,7176,2024-12-31,5861.1
1720,1671,7178,2024-06-06,4834.88
1721,1672,7178,2024-04-26,3559.94
1722,1673,7177,2024-12-28,2736.62
1723,1674,7178,2025-01-21,802.51
1724,1675,7179,2024-06-20,6369.57
1725,1676,7176,2026-04-16,1509.26
1726,1677,7179,2025-02-08,904.0
1727,1678,7177,2025-04-21,4394.95
1728,1678,7178,2024-01-06,6752.96
1729,1679,7178,2024-03-01,7412.42
1730,1680,7178,2025-07-03,7255.33
1731,1681,7176,2026-01-02,4738.61
1732,1683,7178,2025-03-11,2126.35
1733,1686,7177,2025-12-08,1913.08
1734,1688,7177,2025-08-04,3109.79
1735,1689,7179,2025-08-18,2218.42
1736,1690,7178,2025-03-12,6206.03
1737,1691,7176,2024-05-20,922.86
1738,1691,7178,2025-12-23,731.23
1739,1693,7177,2025-07-29,1814.66
1740,1694,7178,2026-06-27,2318.25
1741,1695,7176,2026-03-05,460.07
1742,1696,7176,2025-05-09,2135.94
1743,1697,7178,2024-12-21,5114.49
1744,1697,7177,2024-12-01,3676.92
1745,1698,7178,2025-07-24,6788.09
1746,1699,7176,2024-11-17,5304.87
1747,1700,7176,2024-05-19,4669.46
1748,1701,7178,2026-03-15,2479.93
1749,1702,7178,2024-02-22,3881.75
1750,1703,7179,2024-01-31,6632.47
1751,1704,7179,2026-06-08,2379.02
1752,1705,7179,2025-01-06,5229.72
1753,1705,7179,2024-06-21,3943.17
1754,1706,7178,2026-06-09,1028.83
1755,1708,7177,2024-09-01,5001.7
1756,1709,7179,2025-02-02,740.01
1757,1710,7178,2024-12-05,2187.1
1758,1711,7176,2025-01-27,5488.51
1759,1712,7176,2025-10-10,6033.18
1760,1713,7177,2025-08-21,4579.5
1761,1713,7176,2024-10-25,2196.28
1762,1714,7176,2026-03-05,1889.47
1763,1715,7177,2025-06-09,1103.89
1764,1716,7177,2024-11-09,1511.21
1765,1717,7176,2024-01-18,4336.03
1766,1717,7179,2024-12-18,5603.45
1767,1718,7178,2024-01-28,6461.63
1768,1718,7178,2025-12-29,3099.69
1769,1719,7179,2025-06-23,4770.29
1770,1719,7176,2024-04-08,1968.99
1771,1720,7177,2025-04-12,3367.52
1772,1721,7176,2024-09-25,5777.7
1773,1722,7178,2025-02-08,7170.37
1774,1722,7176,2024-05-16,7295.01
1775,1723,7177,2024-06-27,276.09
1776,1724,7178,2026-04-28,1757.84
1777,1726,7176,2024-04-03,4643.81
1778,1727,7179,2025-03-08,4553.83
1779,1728,7179,2024-02-26,1966.83
1780,1729,7178,2024-02-06,6584.84
1781,1730,7177,2026-01-15,1505.1
1782,1731,7178,2024-01-29,4565.8
1783,1732,7178,2025-10-09,1902.41
1784,1734,7179,2025-08-02,603.95
1785,1735,7179,2025-11-21,7265.94
1786,1736,7179,2024-01-08,6344.83
1787,1736,7176,2026-02-02,6700.37
1788,1737,7179,2026-01-25,1195.02
1789,1737,7176,2025-08-17,1952.17
1790,1738,7179,2025-05-27,2306.87
1791,1738,7176,2025-11-26,6636.22
1792,1739,7179,2026-05-11,7376.85
1793,1740,7177,2025-07-18,2728.38
1794,1741,7176,2024-05-27,6287.29
1795,1742,7178,2025-10-31,7013.92
1796,1743,7177,2024-10-06,5409.54
1797,1744,7179,2024-06-28,2838.89
1798,1745,7178,2025-12-21,3954.46
1799,1746,7178,2025-08-20,6848.88
1800,1747,7178,2024-03-28,1665.71
1801,1748,7178,2024-10-24,7291.83
1802,1748,7176,2024-10-25,1851.0
1803,1749,7176,2024-05-22,4962.13
1804,1750,7178,2024-01-28,3063.98
1805,1751,7177,2025-06-02,4769.47
1806,1752,7178,2025-11-25,2358.46
1807,1752,7178,2024-10-04,4277.12
1808,1753,7176,2025-12-17,3003.95
1809,1754,7178,2024-10-21,2176.1
1810,1755,7176,2024-07-26,3219.02
1811,1757,7176,2024-02-18,1292.42
1812,1758,7176,2024-02-08,5274.85
1813,1759,7179,2025-02-02,3216.8
1814,1760,7176,2024-04-27,4551.69
1815,1761,7179,2024-01-04,384.51
1816,1762,7177,2024-11-29,5070.89
1817,1762,7178,2026-02-21,1124.96
1818,1763,7179,2026-06-13,6960.87
1819,1764,7177,2024-12-09,5581.81
1820,1765,7176,2024-10-09,2853.68
1821,1766,7179,2024-07-22,5757.48
1822,1766,7179,2024-05-11,3448.66
1823,1768,7176,2025-08-23,1196.41
1824,1770,7176,2025-10-06,3643.29
1825,1770,7179,2024-12-07,6070.62
1826,1771,7177,2026-04-13,7090.63
1827,1771,7179,2024-02-14,6020.7
1828,1772,7178,2025-11-05,4884.78
1829,1773,7177,2024-10-19,3303.47
1830,1774,7178,2024-02-21,4918.06
1831,1775,7176,2024-10-08,2327.49
1832,1776,7176,2024-08-14,7396.48
1833,1778,7179,2026-06-18,1466.4
1834,1779,7179,2025-02-20,1109.61
1835,1780,7178,2026-04-07,2290.5
1836,1781,7176,2024-12-06,1256.24
1837,1782,7178,2025-11-18,3525.04
1838,1783,7177,2024-09-04,5829.75
1839,1784,7176,2026-05-04,3992.4
1840,1785,7176,2024-05-25,3508.47
1841,1786,7177,2024-11-27,5184.09
1842,1787,7177,2024-07-22,3403.65
1843,1788,7176,2025-01-08,3098.07
1844,1790,7179,2025-03-26,879.96
1845,1791,7179,2026-04-19,1937.81
1846,1792,7178,2024-01-21,2285.84
1847,1793,7179,2024-06-27,6266.02
1848,1793,7177,2025-12-03,6691.89
1849,1794,7177,2025-08-08,5896.4
1850,1795,7176,2025-10-20,4711.23
1851,1796,7178,2024-08-30,3851.4
1852,1797,7176,2025-12-06,5302.67
1853,1799,7178,2025-07-08,3186.49
1854,1800,7178,2026-03-26,6502.64
1855,1800,7179,2025-03-02,5453.03
1856,1801,7178,2024-05-07,5589.74
1857,1802,7179,2026-01-28,6775.07
1858,1803,7178,2026-03-18,4766.69
1859,1804,7178,2024-03-13,2785.69
1860,1805,7179,2024-05-23,4153.82
1861,1805,7179,2025-11-13,6338.64
1862,1806,7179,2025-04-03,4103.99
1863,1807,7179,2025-10-19,1439.91
1864,1808,7179,2024-02-13,2490.85
1865,1808,7177,2024-03-25,2444.7
1866,1809,7177,2025-01-13,6085.17
1867,1810,7177,2024-12-14,1407.74
1868,1811,7176,2026-06-30,5999.51
1869,1812,7176,2024-08-28,5800.57
1870,1813,7178,2024-05-15,6530.2
1871,1815,7178,2025-09-23,5912.66
1872,1816,7177,2024-02-29,6295.17
1873,1816,7179,2024-11-28,418.55
1874,1817,7177,2025-05-12,6210.57
1875,1818,7177,2025-05-01,1098.01
1876,1819,7178,2025-07-09,3828.09
1877,1819,7176,2025-12-20,5117.55
1878,1820,7179,2024-01-22,1406.45
1879,1820,7177,2025-12-19,3929.76
1880,1821,7177,2024-09-16,3706.29
1881,1822,7179,2025-12-22,4280.79
1882,1823,7177,2024-01-13,4386.54
1883,1823,7176,2025-08-25,3273.89
1884,1826,7178,2025-06-10,5758.8
1885,1827,7177,2025-04-17,6927.63
1886,1828,7178,2024-05-11,6530.3
1887,1829,7176,2024-09-03,7140.59
1888,1829,7179,2024-07-25,5354.91
1889,1830,7178,2024-11-04,2993.19
1890,1831,7177,2025-07-04,3231.01
1891,1832,7178,2024-10-18,6394.31
1892,1833,7178,2026-03-16,7230.91
1893,1834,7177,2025-01-07,1560.05
1894,1834,7179,2025-10-30,2554.31
1895,1835,7179,2024-04-14,7401.48
1896,1837,7176,2025-11-09,295.34
1897,1838,7179,2024-06-12,6428.05
1898,1839,7177,2026-03-29,1354.3
1899,1840,7178,2025-02-22,1783.07
1900,1841,7176,2025-02-16,2094.95
1901,1842,7177,2024-05-08,1167.25
1902,1843,7178,2025-06-23,1639.18
1903,1844,7176,2025-01-16,3573.55
1904,1845,7178,2026-05-22,1560.06
1905,1846,7178,2024-06-10,4866.97
1906,1847,7178,2025-12-29,6277.59
1907,1848,7176,2026-03-28,2677.17
1908,1849,7176,2025-07-17,5164.95
1909,1851,7177,2025-11-20,5880.84
1910,1853,7179,2026-02-15,3369.86
1911,1854,7177,2024-08-29,742.42
1912,1854,7178,2024-04-10,5393.17
1913,1855,7176,2025-04-15,3853.47
1914,1856,7176,2026-05-22,3903.57
1915,1857,7179,2025-11-04,7182.71
1916,1858,7179,2026-05-28,3254.39
1917,1859,7178,2025-12-14,7044.27
1918,1860,7177,2024-10-05,3223.46
1919,1861,7179,2024-06-13,1372.67
1920,1862,7179,2024-09-11,593.08
1921,1862,7178,2026-02-24,5552.97
1922,1863,7178,2025-09-13,2572.03
1923,1864,7177,2024-08-31,936.49
1924,1864,7176,2024-04-17,5845.49
1925,1865,7177,2025-06-12,3465.58
1926,1867,7177,2026-03-06,4825.17
1927,1868,7176,2024-12-04,282.08
1928,1869,7177,2024-08-08,594.6
1929,1869,7178,2025-08-13,3635.63
1930,1870,7176,2025-05-01,3422.52
1931,1871,7179,2026-05-19,2117.83
1932,1871,7176,2025-02-08,3495.9
1933,1872,7179,2025-12-04,4696.29
1934,1873,7178,2025-11-18,5969.84
1935,1873,7179,2025-06-11,4048.47
1936,1875,7177,2024-08-06,861.81
1937,1877,7178,2026-06-10,3539.6
1938,1878,7179,2025-09-25,2078.08
1939,1879,7177,2024-12-17,7075.01
1940,1880,7176,2025-03-21,5486.99
1941,1881,7178,2026-05-14,4720.27
1942,1882,7178,2026-02-16,5167.86
1943,1883,7179,2026-05-11,3899.5
1944,1884,7179,2025-07-03,7046.56
1945,1885,7179,2025-07-28,2380.39
1946,1886,7176,2024-05-14,7386.76
1947,1887,7178,2024-11-11,2848.11
1948,1890,7177,2026-03-19,2667.76
1949,1891,7176,2025-01-13,1494.3
1950,1892,7179,2024-07-15,3086.92
1951,1893,7176,2025-10-31,5150.46
1952,1894,7176,2025-07-15,5229.13
1953,1895,7179,2025-12-30,6081.96
1954,1896,7176,2026-03-18,2053.41
1955,1897,7176,2024-04-09,7183.49
1956,1897,7176,2026-05-05,4141.13
1957,1898,7179,2024-07-26,6785.78
1958,1899,7176,2024-08-15,2575.19
1959,1900,7176,2024-06-01,6854.07
1960,1901,7176,2025-10-07,6879.8
1961,1902,7177,2024-11-09,2281.44
1962,1902,7179,2025-10-10,6133.77
1963,1903,7177,2024-09-01,985.92
1964,1904,7179,2024-04-22,4581.95
1965,1905,7176,2026-04-22,4500.82
1966,1905,7179,2026-01-27,3326.84
1967,1906,7178,2025-10-30,497.86
1968,1908,7176,2024-04-28,6752.53
1969,1909,7178,2025-12-25,5969.9
1970,1910,7177,2025-11-17,5904.95
1971,1911,7176,2025-06-25,5583.44
1972,1912,7178,2024-07-11,1906.96
1973,1913,7176,2026-06-21,914.39
1974,1914,7179,2024-06-07,2749.17
1975,1915,7176,2024-11-19,4864.1
1976,1916,7177,2025-03-16,1519.56
1977,1917,7178,2026-03-17,3573.47
1978,1918,7179,2026-02-17,2590.68
1979,1919,7177,2025-07-19,1934.76
1980,1920,7176,2026-03-26,2310.27
1981,1921,7178,2024-11-01,1402.93
1982,1923,7177,2025-07-27,641.61
1983,1924,7177,2024-09-30,1095.51
1984,1925,7176,2025-01-07,3902.27
1985,1926,7176,2024-09-18,2206.41
1986,1927,7176,2024-07-16,4601.96
1987,1928,7176,2026-03-23,6362.29
1988,1929,7178,2024-11-15,961.32
1989,1930,7178,2025-12-23,560.54
1990,1931,7176,2026-01-26,5019.87
1991,1932,7177,2026-02-03,4019.03
1992,1932,7179,2024-11-30,387.63
1993,1933,7177,2024-06-10,3508.52
1994,1934,7176,2024-09-23,5896.84
1995,1934,7178,2024-06-05,2723.38
1996,1935,7179,2025-06-05,1096.39
1997,1936,7179,2024-07-30,2286.23
1998,1936,7176,2026-04-15,4378.14
1999,1937,7177,2026-06-13,5975.76
2000,1938,7177,2025-07-24,1891.58
2001,1939,7177,2026-05-04,7017.86
2002,1939,7179,2025-05-12,3037.69
2003,1940,7176,2024-05-16,972.96
2004,1941,7177,2024-01-28,2532.87
2005,1944,7176,2025-09-17,4745.87
2006,1945,7179,2025-09-25,3517.26
2007,1946,7178,2024-09-20,5711.14
2008,1947,7177,2024-12-27,3830.03
2009,1947,7179,2025-05-10,4575.42
2010,1948,7179,2025-01-26,2917.19
2011,1949,7177,2026-02-10,7305.09
2012,1950,7179,2024-08-27,4325.88
2013,1951,7176,2025-07-09,5030.66
2014,1952,7176,2025-01-01,3416.54
2015,1954,7177,2024-03-12,3031.31
2016,1955,7178,2025-09-24,1501.97
2017,1956,7178,2024-02-05,2467.26
2018,1957,7179,2026-03-03,6061.66
2019,1957,7179,2024-11-02,4801.45
2020,1958,7177,2025-04-30,1883.03
2021,1959,7176,2024-12-12,4494.09
2022,1960,7177,2024-11-02,3761.31
2023,1961,7178,2024-02-27,6443.06
2024,1962,7178,2024-04-09,4966.24
2025,1963,7178,2024-07-26,4764.58
2026,1964,7177,2026-03-27,7013.31
2027,1965,7176,2025-05-16,4303.66
